unit_id,id,country,city,airline,text
681451228,1575272838,SRB,,United,"@united Also, your phone customer service is almost useless. http://t.co/Mb3bJwGOAp"
681451229,1574981859,BRA,Nova Cruz,United,@united lost bag on next flight. Didn't have time to load during the 5 hour delay?Consequence from platinum to gold
681451230,1575042902,VNM,Hanoi,United,"@united A day later, one delayed &amp; one cancelled flight, I'm at a gate with no seat assign. Lots of standby ppl also waiting."
681451231,1575142758,PHL,San Antonio,United,@united can you not get the first flight of the day off the ground on time?   #1531.  Let's go.......
681451232,1574972201,PHL,Las Piñas City,United,@united thank you for flying me out of the mess at IAD and out to San Diego. http://t.co/tlPBaupIk5
681451233,1575006230,ITA,Rome,United,@united What does delayed due to Customer Service mean for UA761?
681451234,1575218353,IND,Mumbai,United,@united wifi wasn't working onboard.Alerted attendant re socket.You sent me to a hotel for 24 hours with 7$ Vouchers??no wifi at hotel
681451235,1574912748,ESP,,United,@united flight #1 no luck on #standby
681451236,1575211268,VNM,Hue,United,"@united Do you have plans for an iPad app?  The iPhone app is great, but on the  iPad you have to flip the iPad.  Is there a beta? Tks."
681451237,1575180756,PHL,San Antonio,United,"@united I tried.   We were hung up on, twice. After speaking with someone, then put on hold for 45 minutes.  No resolution."
681451238,1575146065,VNM,Hanoi,United,"@united I'm not sure it will have ""next time""..."
681451239,1575133497,IND,,United,@united now the weight restriction? 'We'll try to get as many of you as we can on this plane'
681451240,1575038573,CAN,Burlington,United,"@united Thank you but the person in Houston could only get me a flight routing through Newark, NJ and I'm going to SFO"
681451241,1574847516,SRB,,United,@united you a bish
681451242,1575161103,USA,Fremont,United,@united Thanks!  Good to know.
681451243,1575252035,IND,Hyderabad,United,@united okay. Thanks.
681451244,1575077959,VNM,Nguyên,United,@united Conference begins in 3 hours. Up all night due to delays and still waiting to talk to someone about lost luggage.
681451245,1575279070,VNM,Hue,United,"@united Seat 14A, Flight UA895"
681451246,1575180256,GRC,Athens,United,@united is it on a flight now? Thanks for reply.
681451247,1575291676,IND,Udupi,United,@united is 4:30am and I am in the customer service line trying not to scream. #epicfailunited
681451248,1575192967,AUS,Sydney,United,@united it can't be delivered. It has to be held there for me to cross the border to pick up. Please don't try to deliver.
681451249,1574874098,CAN,Vancouver,United,@united My bag reference ID number is IND43728M. Thanks for looking at it.
681451250,1575293883,IND,Udupi,United,@united one lady helping the 12 of us with luggage
681451251,1574827149,URY,Montevideo,United,@united flighted delayed for hours. 10pm arrival to Vegas is now 4am. Did you seriously lose my luggage???
681451252,1574975754,IND,Mumbai,United,@united met with agent. All taken care of. Thx for reply
681451253,1575279108,BIH,Zenica,United,@united @suntoshi I still like you united airlines
681451254,1575286859,IDN,Yogyakarta,United,"@united 2100$ ticket,12h biz trvl,no wifi.Missed con flt,next one#24h,missed meeting,7$ food voucher,hotel chkout#12,flt#5,no wifi#hotel"
681451255,1574966121,VNM,Hanoi,United,"@united still missing my luggage, was promised someone would call, no call so far, flight from Shanghai to DC with connecting flight in ORD"
681451256,1574922745,ESP,Mollet Del Vallès,United,"@united are you looking for European Flight attendants for Paris or Frankfurt?

Best, 

Fabrice"
681451257,1575240301,BIH,Sarajevo,United,@united you cancelled my flight without notification?
681451259,1574934364,VEN,Caracas,United,"@united since I have an international connection at 9am, I'm hoping for the same thing!"
681451260,1574948538,HRV,,United,@united need help. Never got tickets. Conf #ggqzqd
681451261,1574858248,SRB,,United,"@united some compensation (e.g. upgrade to higher class for my rescheduled flight to MUC today) will be appreciated, though ;)"
681451262,1574938777,ESP,,United,@united it is too late for rebooking now - it is morning already and I no longer need a hotel room
681451263,1575254107,SRB,,United,@united  once again your customer service at the providence airport was horrible. Do you actually care about customers or just making money?
681451264,1575023363,CHL,Santiago,United,"Sorry, @united. I accidentally populated with you instead of @USAirways. Can't wait 'til ""U"" are the only ""U"" in the sky. #NewAmericanStinks"
681451265,1575254116,SRB,,United,@united you have cancelled my flight UA922 for aircrft maintenance. I'm delayed 10 hours now. What's my refund options?
681451266,1575101688,ARE,Abu Dhabi,United,@united where is my bag?? I'm in Mexico about to go build a house &amp; my suitcase never got on my flight from CLE w me. I need it. SAN68059M
681451267,1575146429,IND,Hyderabad,United,@united I know that. Thanks for the standard reply.
681451268,1575161831,IND,Mumbai,United,@united you told me you changed my flight and im in the ottawa airport and AC cant find my reservation! Whats wrong with you
681451269,1575187442,VNM,Hanoi,United,@united This has been the WORST flight experience I've ever had. Thank you for ending my vacation on such a bad note.
681451270,1575053307,IND,Delhi,United,@united thanks for the epic service on 863- always a pleasure- outstanding crew http://t.co/trqlpeinzW
681451271,1574923669,USA,Reno,United,"@united hey, it's 4am, guess what I'm doing? Not sleeping! Why? Cause you care so little about your customers you let them sleep in airports"
681451272,1574916964,ESP,,United,@united no my concerns were not addressed
681451273,1574848472,SRB,,United,@united DUH and done. bag whereabouts unknown. Greeeaat
681451274,1575274251,HUN,Budapest,United,"@united thanks for letting me sleep at DIA to ensure you ruin as much of my vacation as possible. Wait, no, fuck you. #unitedairlinessucks"
681451275,1574848013,BIH,Banja Luka,United,"@united oh, I'll be sharing alright. Especially about sleeping in this shitty airport and getting 1hr of sleep all night because UA."
681451276,1575286084,BIH,Sarajevo,United,@united @MaxAbrahms *if* he needs assistance? Do you expect him to go on a Scooby Doo tour of terminals until he finds his stuff?
681451277,1574958546,GBR,London,United,Thanks @united for writing back. To assist you can return the bag you lost &amp; clean up the feces sprinkled in your bathroom. Too much to ask?
681451278,1574874100,CAN,Vancouver,United,@united you hung up on me again.
681451279,1574914175,FRA,La Madeleine,United,"@united your ""customer service"" team in manilla is absolute shit. I can't even get a supervisor without being out back on hold?!"
681451280,1575187184,MEX,Aguascalientes,United,@united it's disgusting and unconscionable the treatment I've received tonight.
681451281,1575003772,PHL,,United,@united of course I would like hepl! Are you kidding me? That's the ONLY reason I've been on hold for the past 5 hours!
681451282,1575146539,MYS,Petaling Jaya,United,@united @ThisIsCoach Every time my united flight got delayed. this is a big frustration.
681451283,1574848228,VEN,,United,@united you've got to be kidding me. I still haven't talked to a human and your robotweeting me?! And asking for a follow????
681451284,1574921606,PHL,Quezon City,United,".@united I wouldn't describe feces sprinkled in your bathroom as an inconvenience. To help, you might find my baggage you lost &amp; return it."
681451285,1575230912,GBR,Carlisle,United,@united and the fact that we were treated disrespectfully and lied to by members of your airline that claims to strive for the best
681451286,1574932930,SGP,Singapore,United,"@united is that all that matters, not the fact that we're at a different destination, we were put through a tremendous amount of stress,"
681451287,1575263680,ITA,Bastia,United,@united 1k member broken seat back broken tv broken light lost bag  gee thnx. UA922 awesome job
681451288,1574964723,CHL,Santiago,United,@united absolutely disgusting the way you treat your customers. Isn't there anyone actively monitoring your Cust serve? This is  unreal!!
681451289,1575253133,ITA,Bastia,United,@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.
681451290,1575195133,MEX,Aguascalientes,United,@united averaging 200 minute wait times tonight or what? I've gotten no help from you tonight.
681451291,1575115496,BGD,Dhaka,United,@united thanks for nothing. Really?!? 60 minute wait times when I've had to call back 4x. That's 240minute wait times.
681451292,1574992809,PHL,Cebu,United,@united you're customer service is unbelievably bad. Abysmal. I've been on the phone for well over 2hrs tonight. Hung up on by yr ppl 3x.
681451293,1574997327,IND,,United,@united you can read the full story when I submit a case to your team about the pilot of flight 6232 and why we are sleeping in DIA
681451294,1575242889,BIH,Sarajevo,United,@united what's with the layover in Canada from the UA125? Is that scheduled?
681451295,1575214923,BIH,Doboj,United,@united an inconvenience is a weather delay. Your pilot deciding to waste enough time so the FAA wouldn't let him fly is negligence.
681451296,1575295886,SRB,Belgrade,United,@united I bought a ticket with a price that was published by mistake and now I got an email that indicates United cancelled my ticket! Why?
681451297,1575073007,IND,Hyderabad,United,@united new 737 plane; wifi: not working. Entertainment: non existent. New Seats: seriously uncomfortable. Really? #unitedfail UA1550
681451298,1575177928,MEX,Aguascalientes,United,@united - you sure missed the mark on tonight's redeye from LAX to Chicago. What a mess! You can do better!
